,index,Param Pair,Avg Accuracy,Standard Dev,Training Time
1059,1132,"(6, 0.8, 0.30000000000000004)",0.5286770713207382,0.013669639953484934,0.013669639953484934
1060,1102,"(6, 0.5, 0.30000000000000004)",0.5285585185138695,0.007745725445388372,0.007745725445388372
1061,1451,"(7, 1.9000000000000001, 0.2)",0.5282774690971375,0.016103567390415484,0.016103567390415484
1062,984,"(5, 1.4000000000000001, 0.5)",0.5280522320206084,0.00975302336496867,0.00975302336496867
1063,864,"(5, 0.2, 0.5)",0.5279785030230197,0.01162235930365602,0.01162235930365602
1064,1281,"(7, 0.2, 0.2)",0.5278375784350572,0.01280411309190384,0.01280411309190384
1065,1162,"(6, 1.1, 0.30000000000000004)",0.5278352590645701,0.014436342605149161,0.014436342605149161
1066,798,"(4, 1.6, 0.9)",0.5274608703669363,0.015330589600135749,0.015330589600135749
1067,914,"(5, 0.7000000000000001, 0.5)",0.527399782546498,0.013509256302705129,0.013509256302705129
1068,1212,"(6, 1.6, 0.30000000000000004)",0.5273912676119801,0.014070137879128562,0.014070137879128562
1069,1062,"(6, 0.1, 0.30000000000000004)",0.5272905237811943,0.013288401415151445,0.013288401415151445
1070,1092,"(6, 0.4, 0.30000000000000004)",0.527244949915904,0.011116970647171313,0.011116970647171313
1071,1311,"(7, 0.5, 0.2)",0.5270827658004866,0.008415612004391329,0.008415612004391329
1072,799,"(4, 1.6, 1.0)",0.5270334574114675,0.006446834193469958,0.006446834193469958
1073,994,"(5, 1.5, 0.5)",0.5270216333187041,0.008957921046923452,0.008957921046923452
1074,739,"(4, 1.0, 1.0)",0.5270194104838897,0.010528772304254707,0.010528772304254707
1075,1461,"(7, 2.0, 0.2)",0.527017271006379,0.008895707413355151,0.008895707413355151
1076,1252,"(6, 2.0, 0.30000000000000004)",0.5269301055516922,0.013271481748410863,0.013271481748410863
1077,698,"(4, 0.6000000000000001, 0.9)",0.5267417023290419,0.009692123057558828,0.009692123057558828
1078,1004,"(5, 1.6, 0.5)",0.5263218994322953,0.005430772657928931,0.005430772657928931
1079,729,"(4, 0.9, 1.0)",0.5262409408212838,0.00709430652854695,0.00709430652854695
1080,934,"(5, 0.9, 0.5)",0.5260739319025388,0.01143159662341814,0.01143159662341814
1081,995,"(5, 1.5, 0.6)",0.5257436433890577,0.0033587009683627212,0.0033587009683627212
1082,964,"(5, 1.2000000000000002, 0.5)",0.5256735499957965,0.00908452876246444,0.00908452876246444
1083,1401,"(7, 1.4000000000000001, 0.2)",0.5254547514241583,0.006133169343745563,0.006133169343745563
1084,1024,"(5, 1.8, 0.5)",0.5249622788391843,0.008451931140314707,0.008451931140314707
